number,title,file
0615,Protect from heat and radioactive sources,poster/0615-protect-from-heat-and-radioactive-sources.png
0616,Tilt pointed table,poster/0616-tilt-pointed-table.png
0617,Adjust right-hand side of pointed table,poster/0617-adjust-right-hand-side-of-pointed-table.png
0618,Adjust left-hand side of pointed table,poster/0618-adjust-left-hand-side-of-pointed-table.png
0619,Adjust horizontally pointed table,poster/0619-adjust-horizontally-pointed-table.png
0620,Lighter,poster/0620-lighter.png
0621,Fragile; handle with care,poster/0621-fragile-handle-with-care.png
0622,Use no hooks,poster/0622-use-no-hooks.png
0623,This way up,poster/0623-this-way-up.png
0624,Keep away from sunlight,poster/0624-keep-away-from-sunlight.png
0625,Sling here,poster/0625-sling-here.png
0626,Keep away from rain,poster/0626-keep-away-from-rain.png
0627,Centre of gravity,poster/0627-centre-of-gravity.png
0628,Do not roll,poster/0628-do-not-roll.png
0629,Do not use hand truck here,poster/0629-do-not-use-hand-truck-here.png
0630,Stacking limit by mass,poster/0630-stacking-limit-by-mass.png
0631,Clamp as indicated,poster/0631-clamp-as-indicated.png
0632,Temperature limit,poster/0632-temperature-limit.png
0633,Front fog light,poster/0633-front-fog-light.png
0634,Rear fog light,poster/0634-rear-fog-light.png
0638,Door-lock control,poster/0638-door-lock-control.png
0639,Long-range lamp,poster/0639-long-range-lamp.png
0640,Engine,poster/0640-engine.png
0641,Fuel economy,poster/0641-fuel-economy.png
0642,"Air ventilation, all outlets",poster/0642-air-ventilation-all-outlets.png
0643,"Air ventilation, right outlets",poster/0643-air-ventilation-right-outlets.png
0644,"Air ventilation, left outlets",poster/0644-air-ventilation-left-outlets.png
0645,"Air ventilation, leg room",poster/0645-air-ventilation-leg-room.png
0646,"Air ventilation, right and left room",poster/0646-air-ventilation-right-and-left-room.png
0647,"Windscreen wiper, intermittent; windshield wiper, intermittent",poster/0647-windscreen-wiper-intermittent-windshield-wiper-intermittent.png
0648,Window lift (power-operated),poster/0648-window-lift-power-operated.png
0650,Subtotal,poster/0650-subtotal.png
0652,Equals,poster/0652-equals.png
0653,Square root,poster/0653-square-root.png
0654,Multiplication,poster/0654-multiplication.png
0656,Total,poster/0656-total.png
0657,Non-add,poster/0657-non-add.png
0658,Line spacing,poster/0658-line-spacing.png
0659,Biological risks,poster/0659-biological-risks.png
0660,Master attachment,poster/0660-master-attachment.png
0661,Master alignment; image shift,poster/0661-master-alignment-image-shift.png
0662,Master inking,poster/0662-master-inking.png
0663,Master damping,poster/0663-master-damping.png
0664,Master priming,poster/0664-master-priming.png
0665,Master ejection,poster/0665-master-ejection.png
0666,Blanket inking,poster/0666-blanket-inking.png
0667,Single-sided original,poster/0667-single-sided-original.png
0668,Double-sided original,poster/0668-double-sided-original.png
0669,Single-sided copy,poster/0669-single-sided-copy.png
0670,Double-sided copy,poster/0670-double-sided-copy.png
0992,"Forward continuous, read all data, with machine functions",poster/0992-forward-continuous-read-all-data-with-machine-functions.png
0993,"Forward block by block, read all data, with machine functions",poster/0993-forward-block-by-block-read-all-data-with-machine-functions.png
0994,Programmed stop,poster/0994-programmed-stop.png
0995,Programmed optional stop,poster/0995-programmed-optional-stop.png
0996,"Forward block by block, read all data, without machine functions",poster/0996-forward-block-by-block-read-all-data-without-machine-functio.png
0997,"Forward, search for particular data, without machine functions",poster/0997-forward-search-for-particular-data-without-machine-functions.png
0998,"Backward, search for particular data, without machine functions",poster/0998-backward-search-for-particular-data-without-machine-function.png
0999,"Forward, search for block number, without machine functions",poster/0999-forward-search-for-block-number-without-machine-functions.png
1000,"Backward, search for block number, without",poster/1000-backward-search-for-block-number-without.png
1001,"Forward, search for program alignment",poster/1001-forward-search-for-program-alignment.png
1002,"Backward, search for program alignment",poster/1002-backward-search-for-program-alignment.png
1003,Beginning of program,poster/1003-beginning-of-program.png
1004,End of program,poster/1004-end-of-program.png
1005,"Backward, search for beginning of program,",poster/1005-backward-search-for-beginning-of-program.png
1006,End of program with automatic rewind to beginning of,poster/1006-end-of-program-with-automatic-rewind-to-beginning-of.png
1007,Optional block skip,poster/1007-optional-block-skip.png
1008,Manual data input,poster/1008-manual-data-input.png
1009,"Axis control, normal (machine follows program)",poster/1009-axis-control-normal-machine-follows-program.png
1010,Axis control in mirror image mode (machine mirrors program),poster/1010-axis-control-in-mirror-image-mode-machine-mirrors-program.png
1011,Reference position,poster/1011-reference-position.png
1012,Co-ordinate basic origin,poster/1012-co-ordinate-basic-origin.png
1013,Absolute program (co- ordinate dimension words),poster/1013-absolute-program-co-ordinate-dimension-words.png
1014,Incremental program (incremental dimension words),poster/1014-incremental-program-incremental-dimension-words.png
1015,Zero offset,poster/1015-zero-offset.png
1016,"Tool offset, non- rotating tool, vertical",poster/1016-tool-offset-non-rotating-tool-vertical.png
1017,"Tool offset, non-rotating tool, horizontal",poster/1017-tool-offset-non-rotating-tool-horizontal.png
1018,Tool length compensation (rotating tool),poster/1018-tool-length-compensation-rotating-tool.png
1019,Tool radius compensation (rotating tool),poster/1019-tool-radius-compensation-rotating-tool.png
1020,Tool diameter compensation (rotating tool),poster/1020-tool-diameter-compensation-rotating-tool.png
1021,Tool tip radius compensation,poster/1021-tool-tip-radius-compensation.png
1022,"Positioning accuracy, fine",poster/1022-positioning-accuracy-fine.png
1023,"Positioning accuracy, normal",poster/1023-positioning-accuracy-normal.png
1024,"Positioning accuracy, coarse",poster/1024-positioning-accuracy-coarse.png
1025,Write data into store,poster/1025-write-data-into-store.png
1026,Read data from store,poster/1026-read-data-from-store.png
1027,Reset,poster/1027-reset.png
1028,Cancel message; delete data,poster/1028-cancel-message-delete-data.png
1029,Reset store contents,poster/1029-reset-store-contents.png
1030,Delete store contents,poster/1030-delete-store-contents.png
1031,Program data error,poster/1031-program-data-error.png
1032,Data carrier fault,poster/1032-data-carrier-fault.png
1033,In position,poster/1033-in-position.png
1034,Storage overflow,poster/1034-storage-overflow.png
1035,Prewarning storage overflow,poster/1035-prewarning-storage-overflow.png
1036,Storage error,poster/1036-storage-error.png
1037,Program storage,poster/1037-program-storage.png
1038,Subroutine,poster/1038-subroutine.png
1039,Subroutine storage,poster/1039-subroutine-storage.png
1040,Program edit,poster/1040-program-edit.png
1041,Editing data in storage,poster/1041-editing-data-in-storage.png
1042,Buffer storage,poster/1042-buffer-storage.png
1043,Repositioning,poster/1043-repositioning.png
1044,Programmed position,poster/1044-programmed-position.png
1045,Actual position,poster/1045-actual-position.png
1046,Position error; servo error,poster/1046-position-error-servo-error.png
1047,Grid point; sub-reference position,poster/1047-grid-point-sub-reference-position.png
1048,Program from external device,poster/1048-program-from-external-device.png
1049,Data carrier input via an alternative device,poster/1049-data-carrier-input-via-an-alternative-device.png
1051,Do not re-use,poster/1051-do-not-re-use.png
1052,Underwinding,poster/1052-underwinding.png
1053,Bobbin; cops,poster/1053-bobbin-cops.png
1054,Top reserve; tip bench,poster/1054-top-reserve-tip-bench.png
1056,Oil; fluid,poster/1056-oil-fluid.png
1058,Neutral zone,poster/1058-neutral-zone.png
1059,Adjust limit; adjust sensitivity,poster/1059-adjust-limit-adjust-sensitivity.png
1060,Fabric transport in exit zone,poster/1060-fabric-transport-in-exit-zone.png
1063,Level too high,poster/1063-level-too-high.png
1064,Level too low,poster/1064-level-too-low.png
1065,Support at centre,poster/1065-support-at-centre.png
1066,Travelling blower,poster/1066-travelling-blower.png
1067,Interruption in material flow,poster/1067-interruption-in-material-flow.png
1068,Piecing/joining material,poster/1068-piecing-joining-material.png
1069,Material thickness,poster/1069-material-thickness.png
1070,Creel,poster/1070-creel.png
1071,Spinning rotor,poster/1071-spinning-rotor.png
1072,Unwind tape,poster/1072-unwind-tape.png
1073,Selvedge control,poster/1073-selvedge-control.png
1074,Selvedge printer,poster/1074-selvedge-printer.png
1075,Added fabric web width adjust smaller,poster/1075-added-fabric-web-width-adjust-smaller.png
1076,Fabric web smoothing,poster/1076-fabric-web-smoothing.png
1077,Guide surface of clamp,poster/1077-guide-surface-of-clamp.png
1078,Link surface of clamping element,poster/1078-link-surface-of-clamping-element.png
1079,Chain link,poster/1079-chain-link.png
1080,Cleaning of chain link,poster/1080-cleaning-of-chain-link.png
1081,Air cushion inlet,poster/1081-air-cushion-inlet.png
1082,Filter-shaking device,poster/1082-filter-shaking-device.png
1084,Pointed table,poster/1084-pointed-table.png
1085,Weld one side/end,poster/1085-weld-one-side-end.png
1086,Weld both sides/ends,poster/1086-weld-both-sides-ends.png
1087,"Seal, longitudinal",poster/1087-seal-longitudinal.png
1088,Dryer of fabric web,poster/1088-dryer-of-fabric-web.png
1089,Steamer; fabric web steamer,poster/1089-steamer-fabric-web-steamer.png
1090,Tentering machine,poster/1090-tentering-machine.png
1091,Hotflue,poster/1091-hotflue.png
1092,Cylindrical silver can,poster/1092-cylindrical-silver-can.png
1094,Roller (front view),poster/1094-roller-front-view.png
1095,Weft or stitch row,poster/1095-weft-or-stitch-row.png
1096,Warp,poster/1096-warp.png
1097,Selvedge,poster/1097-selvedge.png
1098,Guide track in inlet,poster/1098-guide-track-in-inlet.png
1099,Roll of fabric (front view),poster/1099-roll-of-fabric-front-view.png
1100,Overfeed,poster/1100-overfeed.png
1101,Arc of contact,poster/1101-arc-of-contact.png
1102,Sheet loop,poster/1102-sheet-loop.png
1103,Rotating brush,poster/1103-rotating-brush.png
1104,Cross-brush,poster/1104-cross-brush.png
1105,Brush band,poster/1105-brush-band.png
1106,Plaiting,poster/1106-plaiting.png
1107,Write and read data into and from store,poster/1107-write-and-read-data-into-and-from-store.png
1108,"Remote control, switch on; remote control, activate",poster/1108-remote-control-switch-on-remote-control-activate.png
1109,"Remote control, switch off; remote control, deactivate",poster/1109-remote-control-switch-off-remote-control-deactivate.png
1110,Movement to and from the operator,poster/1110-movement-to-and-from-the-operator.png
1111,Movement in two or more steps,poster/1111-movement-in-two-or-more-steps.png
1112,,poster/1112-untitled.png
1113,Load rotation,poster/1113-load-rotation.png
1114,Movement with normal speed in direction of arrow from a fixed position,poster/1114-movement-with-normal-speed-in-direction-of-arrow-from-a-fixe.png
1115,Movement with fast speed in direction of arrow from a fixed position,poster/1115-movement-with-fast-speed-in-direction-of-arrow-from-a-fixed-.png
1116,Movement with normal speed in direction of arrow to a fixed position,poster/1116-movement-with-normal-speed-in-direction-of-arrow-to-a-fixed-.png
1117,Movement with fast speed in direction of arrow to a fixed position,poster/1117-movement-with-fast-speed-in-direction-of-arrow-to-a-fixed-po.png
1118,"Ventilator, general",poster/1118-ventilator-general.png
1120,"Opened, mechanical",poster/1120-opened-mechanical.png
1121,Single exposure technique,poster/1121-single-exposure-technique.png
1122,Serial exposure,poster/1122-serial-exposure.png
1123,Cine radiographic exposure,poster/1123-cine-radiographic-exposure.png
1124,Optical focussing of camera,poster/1124-optical-focussing-of-camera.png
1125,Camera zoom adjustment,poster/1125-camera-zoom-adjustment.png
1126,Film movement in direction of arrow,poster/1126-film-movement-in-direction-of-arrow.png
1127,Take-up magazine,poster/1127-take-up-magazine.png
1128,Feed magazine (for flexible material),poster/1128-feed-magazine-for-flexible-material.png
1129,Recording and play-back,poster/1129-recording-and-play-back.png
1130,Film numbering/identification,poster/1130-film-numbering-identification.png
1131,Interrupt,poster/1131-interrupt.png
1132,Uncollated copies; stacks,poster/1132-uncollated-copies-stacks.png
1133,Collated copies; sets,poster/1133-collated-copies-sets.png
1134,Paper-clips,poster/1134-paper-clips.png
1135,General symbol for recovery/recyclable,poster/1135-general-symbol-for-recovery-recyclable.png
1136,Sort in stacks,poster/1136-sort-in-stacks.png
1137,Photo original,poster/1137-photo-original.png
1138,Remove used master container,poster/1138-remove-used-master-container.png
1139,Fan fold for continuous stationary,poster/1139-fan-fold-for-continuous-stationary.png
1140,Ready (to operate),poster/1140-ready-to-operate.png
1142,Working light,poster/1142-working-light.png
1143,Telescoping light mast,poster/1143-telescoping-light-mast.png
1144,Stairs light,poster/1144-stairs-light.png
1145,Working spot light for street cleaning and winter service vehicle,poster/1145-working-spot-light-for-street-cleaning-and-winter-service-ve.png
1146,Reversing lamp; back-up lamp,poster/1146-reversing-lamp-back-up-lamp.png
1147,Hydraulic oil,poster/1147-hydraulic-oil.png
1148,Hydraulic fluid,poster/1148-hydraulic-fluid.png
1149,"Connect compressed air coupling; compressed air coupling, engaged",poster/1149-connect-compressed-air-coupling-compressed-air-coupling-enga.png
1150,"Disconnect compressed air coupling; compressed air coupling, disengaged",poster/1150-disconnect-compressed-air-coupling-compressed-air-coupling-d.png
1151,"Limit switch, general",poster/1151-limit-switch-general.png
1152,Battery open,poster/1152-battery-open.png
1153,"Electric generator, rotating, general",poster/1153-electric-generator-rotating-general.png
1154,"Pull switch, switch position pulled; pull to activate",poster/1154-pull-switch-switch-position-pulled-pull-to-activate.png
